# calcal Modern Hindu Reference corpus (reference-generated; NOT official data).
# Generated: 2026-08-03T07:02:21Z | calcal 1.0.4 | R version 4.3.3 (2024-02-29) | generator sha256 unknown
# Range: 1990-01-01..2039-12-31 | models: modern-hindu-lunar, modern-hindu-solar, old-hindu-lunar, old-hindu-solar | one row per date per model.
# Location/profile: calcal built-in Modern Hindu reference location (Ujjain); amanta month naming.
# Lineage: Reingold-Dershowitz Calendrical Calculations via calcal (Apache-2.0). Old Hindu models are
#   for algorithm-family regression only and must not be compared against modern Panchang expectations.
"gregorian_date","fixed_date","calendar_model","month_system","lunar_year","lunar_month","lunar_day","is_leap_month","is_leap_day","solar_year","solar_month","solar_day","source_class","source_id","source_version","location_id","timezone","utc_offset","transcription_method","quality_status"
"2004-12-01",731916,"modern-hindu-solar","solar",,,,,,1926,8,16,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-02",731917,"modern-hindu-solar","solar",,,,,,1926,8,17,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-03",731918,"modern-hindu-solar","solar",,,,,,1926,8,18,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-04",731919,"modern-hindu-solar","solar",,,,,,1926,8,19,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-05",731920,"modern-hindu-solar","solar",,,,,,1926,8,20,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-06",731921,"modern-hindu-solar","solar",,,,,,1926,8,21,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-07",731922,"modern-hindu-solar","solar",,,,,,1926,8,22,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-08",731923,"modern-hindu-solar","solar",,,,,,1926,8,23,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-09",731924,"modern-hindu-solar","solar",,,,,,1926,8,24,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-10",731925,"modern-hindu-solar","solar",,,,,,1926,8,25,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-11",731926,"modern-hindu-solar","solar",,,,,,1926,8,26,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-12",731927,"modern-hindu-solar","solar",,,,,,1926,8,27,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-13",731928,"modern-hindu-solar","solar",,,,,,1926,8,28,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-14",731929,"modern-hindu-solar","solar",,,,,,1926,8,29,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-15",731930,"modern-hindu-solar","solar",,,,,,1926,9,1,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-16",731931,"modern-hindu-solar","solar",,,,,,1926,9,2,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-17",731932,"modern-hindu-solar","solar",,,,,,1926,9,3,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-18",731933,"modern-hindu-solar","solar",,,,,,1926,9,4,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-19",731934,"modern-hindu-solar","solar",,,,,,1926,9,5,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-20",731935,"modern-hindu-solar","solar",,,,,,1926,9,6,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-21",731936,"modern-hindu-solar","solar",,,,,,1926,9,7,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-22",731937,"modern-hindu-solar","solar",,,,,,1926,9,8,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-23",731938,"modern-hindu-solar","solar",,,,,,1926,9,9,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-24",731939,"modern-hindu-solar","solar",,,,,,1926,9,10,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-25",731940,"modern-hindu-solar","solar",,,,,,1926,9,11,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-26",731941,"modern-hindu-solar","solar",,,,,,1926,9,12,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-27",731942,"modern-hindu-solar","solar",,,,,,1926,9,13,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-28",731943,"modern-hindu-solar","solar",,,,,,1926,9,14,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-29",731944,"modern-hindu-solar","solar",,,,,,1926,9,15,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-30",731945,"modern-hindu-solar","solar",,,,,,1926,9,16,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2004-12-31",731946,"modern-hindu-solar","solar",,,,,,1926,9,17,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-01",731947,"modern-hindu-solar","solar",,,,,,1926,9,18,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-02",731948,"modern-hindu-solar","solar",,,,,,1926,9,19,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-03",731949,"modern-hindu-solar","solar",,,,,,1926,9,20,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-04",731950,"modern-hindu-solar","solar",,,,,,1926,9,21,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-05",731951,"modern-hindu-solar","solar",,,,,,1926,9,22,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-06",731952,"modern-hindu-solar","solar",,,,,,1926,9,23,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-07",731953,"modern-hindu-solar","solar",,,,,,1926,9,24,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-08",731954,"modern-hindu-solar","solar",,,,,,1926,9,25,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-09",731955,"modern-hindu-solar","solar",,,,,,1926,9,26,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-10",731956,"modern-hindu-solar","solar",,,,,,1926,9,27,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-11",731957,"modern-hindu-solar","solar",,,,,,1926,9,28,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-12",731958,"modern-hindu-solar","solar",,,,,,1926,9,29,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-13",731959,"modern-hindu-solar","solar",,,,,,1926,9,30,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-14",731960,"modern-hindu-solar","solar",,,,,,1926,10,1,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-15",731961,"modern-hindu-solar","solar",,,,,,1926,10,2,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-16",731962,"modern-hindu-solar","solar",,,,,,1926,10,3,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-17",731963,"modern-hindu-solar","solar",,,,,,1926,10,4,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-18",731964,"modern-hindu-solar","solar",,,,,,1926,10,5,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-19",731965,"modern-hindu-solar","solar",,,,,,1926,10,6,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-20",731966,"modern-hindu-solar","solar",,,,,,1926,10,7,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-21",731967,"modern-hindu-solar","solar",,,,,,1926,10,8,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-22",731968,"modern-hindu-solar","solar",,,,,,1926,10,9,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-23",731969,"modern-hindu-solar","solar",,,,,,1926,10,10,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-24",731970,"modern-hindu-solar","solar",,,,,,1926,10,11,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-25",731971,"modern-hindu-solar","solar",,,,,,1926,10,12,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-26",731972,"modern-hindu-solar","solar",,,,,,1926,10,13,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-27",731973,"modern-hindu-solar","solar",,,,,,1926,10,14,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-28",731974,"modern-hindu-solar","solar",,,,,,1926,10,15,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-29",731975,"modern-hindu-solar","solar",,,,,,1926,10,16,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-30",731976,"modern-hindu-solar","solar",,,,,,1926,10,17,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-01-31",731977,"modern-hindu-solar","solar",,,,,,1926,10,18,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-01",731978,"modern-hindu-solar","solar",,,,,,1926,10,19,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-02",731979,"modern-hindu-solar","solar",,,,,,1926,10,20,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-03",731980,"modern-hindu-solar","solar",,,,,,1926,10,21,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-04",731981,"modern-hindu-solar","solar",,,,,,1926,10,22,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-05",731982,"modern-hindu-solar","solar",,,,,,1926,10,23,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-06",731983,"modern-hindu-solar","solar",,,,,,1926,10,24,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-07",731984,"modern-hindu-solar","solar",,,,,,1926,10,25,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-08",731985,"modern-hindu-solar","solar",,,,,,1926,10,26,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-09",731986,"modern-hindu-solar","solar",,,,,,1926,10,27,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-10",731987,"modern-hindu-solar","solar",,,,,,1926,10,28,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-11",731988,"modern-hindu-solar","solar",,,,,,1926,10,29,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-12",731989,"modern-hindu-solar","solar",,,,,,1926,11,1,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-13",731990,"modern-hindu-solar","solar",,,,,,1926,11,2,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-14",731991,"modern-hindu-solar","solar",,,,,,1926,11,3,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-15",731992,"modern-hindu-solar","solar",,,,,,1926,11,4,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-16",731993,"modern-hindu-solar","solar",,,,,,1926,11,5,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-17",731994,"modern-hindu-solar","solar",,,,,,1926,11,6,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-18",731995,"modern-hindu-solar","solar",,,,,,1926,11,7,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-19",731996,"modern-hindu-solar","solar",,,,,,1926,11,8,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-20",731997,"modern-hindu-solar","solar",,,,,,1926,11,9,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-21",731998,"modern-hindu-solar","solar",,,,,,1926,11,10,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-22",731999,"modern-hindu-solar","solar",,,,,,1926,11,11,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-23",732000,"modern-hindu-solar","solar",,,,,,1926,11,12,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-24",732001,"modern-hindu-solar","solar",,,,,,1926,11,13,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-25",732002,"modern-hindu-solar","solar",,,,,,1926,11,14,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-26",732003,"modern-hindu-solar","solar",,,,,,1926,11,15,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-27",732004,"modern-hindu-solar","solar",,,,,,1926,11,16,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-02-28",732005,"modern-hindu-solar","solar",,,,,,1926,11,17,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-01",732006,"modern-hindu-solar","solar",,,,,,1926,11,18,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-02",732007,"modern-hindu-solar","solar",,,,,,1926,11,19,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-03",732008,"modern-hindu-solar","solar",,,,,,1926,11,20,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-04",732009,"modern-hindu-solar","solar",,,,,,1926,11,21,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-05",732010,"modern-hindu-solar","solar",,,,,,1926,11,22,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-06",732011,"modern-hindu-solar","solar",,,,,,1926,11,23,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-07",732012,"modern-hindu-solar","solar",,,,,,1926,11,24,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-08",732013,"modern-hindu-solar","solar",,,,,,1926,11,25,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-09",732014,"modern-hindu-solar","solar",,,,,,1926,11,26,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-10",732015,"modern-hindu-solar","solar",,,,,,1926,11,27,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-11",732016,"modern-hindu-solar","solar",,,,,,1926,11,28,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-12",732017,"modern-hindu-solar","solar",,,,,,1926,11,29,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-13",732018,"modern-hindu-solar","solar",,,,,,1926,11,30,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-14",732019,"modern-hindu-solar","solar",,,,,,1926,12,1,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-15",732020,"modern-hindu-solar","solar",,,,,,1926,12,2,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-16",732021,"modern-hindu-solar","solar",,,,,,1926,12,3,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-17",732022,"modern-hindu-solar","solar",,,,,,1926,12,4,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-18",732023,"modern-hindu-solar","solar",,,,,,1926,12,5,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-19",732024,"modern-hindu-solar","solar",,,,,,1926,12,6,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-20",732025,"modern-hindu-solar","solar",,,,,,1926,12,7,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-21",732026,"modern-hindu-solar","solar",,,,,,1926,12,8,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-22",732027,"modern-hindu-solar","solar",,,,,,1926,12,9,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-23",732028,"modern-hindu-solar","solar",,,,,,1926,12,10,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-24",732029,"modern-hindu-solar","solar",,,,,,1926,12,11,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-25",732030,"modern-hindu-solar","solar",,,,,,1926,12,12,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-26",732031,"modern-hindu-solar","solar",,,,,,1926,12,13,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-27",732032,"modern-hindu-solar","solar",,,,,,1926,12,14,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-28",732033,"modern-hindu-solar","solar",,,,,,1926,12,15,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-29",732034,"modern-hindu-solar","solar",,,,,,1926,12,16,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-30",732035,"modern-hindu-solar","solar",,,,,,1926,12,17,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-03-31",732036,"modern-hindu-solar","solar",,,,,,1926,12,18,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-01",732037,"modern-hindu-solar","solar",,,,,,1926,12,19,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-02",732038,"modern-hindu-solar","solar",,,,,,1926,12,20,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-03",732039,"modern-hindu-solar","solar",,,,,,1926,12,21,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-04",732040,"modern-hindu-solar","solar",,,,,,1926,12,22,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-05",732041,"modern-hindu-solar","solar",,,,,,1926,12,23,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-06",732042,"modern-hindu-solar","solar",,,,,,1926,12,24,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-07",732043,"modern-hindu-solar","solar",,,,,,1926,12,25,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-08",732044,"modern-hindu-solar","solar",,,,,,1926,12,26,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-09",732045,"modern-hindu-solar","solar",,,,,,1926,12,27,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-10",732046,"modern-hindu-solar","solar",,,,,,1926,12,28,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-11",732047,"modern-hindu-solar","solar",,,,,,1926,12,29,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-12",732048,"modern-hindu-solar","solar",,,,,,1926,12,30,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-13",732049,"modern-hindu-solar","solar",,,,,,1927,1,1,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-14",732050,"modern-hindu-solar","solar",,,,,,1927,1,2,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-15",732051,"modern-hindu-solar","solar",,,,,,1927,1,3,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
"2005-04-16",732052,"modern-hindu-solar","solar",,,,,,1927,1,4,"reference-generated","calcal-modern-hindu-solar","1.0.4","calcal-builtin-ujjain","Asia/Kolkata","+05:30","generated","verified"
